run,baseline,status,takeover,domain,metric,paired_n,run_minus_baseline,ci_low,ci_high,ci_method,higher,ties,lower,positive_is_better
script,force_feedback,primary,44,id,any_native_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
script,force_feedback,primary,44,id,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,id,final_native_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
script,force_feedback,primary,44,id,force_budget_exceeded,10,0.1,-0.2,0.4,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,7,1,False
script,force_feedback,primary,44,id,full_episode_peak_normal_N,10,2.671997308731079,-2.736498240232468,7.975989384651184,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,2,3,False
script,force_feedback,primary,44,id,intervention_force_budget_exceeded,10,0.4,0.0,0.8,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,4,1,False
script,force_feedback,primary,44,id,intervention_peak_normal_N,10,3.638556385040283,-2.534719796180725,9.362144498825074,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,2,3,False
script,force_feedback,primary,44,id,native_shaped_return,10,-6.475739050749269,-18.96637061365145,0.15236305670778785,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,1,4,True
script,force_feedback,primary,44,id,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,id,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,id,sustained_10cm_lift_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
script,force_feedback,primary,44,id,sustained_10cm_lift_within_force_budget,10,-0.3,-0.6,-0.1,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,True
script,force_feedback,primary,44,id,sustained_native_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
script,force_feedback,primary,44,id,sustained_success_within_force_budget,10,-0.3,-0.6,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,True
script,force_feedback,primary,44,ood,any_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,ood,final_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,force_budget_exceeded,10,0.4,0.0,0.8,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,4,1,False
script,force_feedback,primary,44,ood,full_episode_peak_normal_N,10,3.515870714187622,-0.7393435609340667,7.689671566486358,"paired environment-seed bootstrap 95%, identical recorded physical parameters",7,0,3,False
script,force_feedback,primary,44,ood,intervention_force_budget_exceeded,10,0.4,0.0,0.8,"paired environment-seed bootstrap 95%, identical recorded physical parameters",5,4,1,False
script,force_feedback,primary,44,ood,intervention_peak_normal_N,10,3.515870714187622,-0.8094782721996308,7.727751351594924,"paired environment-seed bootstrap 95%, identical recorded physical parameters",7,0,3,False
script,force_feedback,primary,44,ood,native_shaped_return,10,0.13771945733644203,-0.5923464052318695,0.6672101721842345,"paired environment-seed bootstrap 95%, identical recorded physical parameters",8,0,2,True
script,force_feedback,primary,44,ood,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,ood,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
script,force_feedback,primary,44,ood,sustained_10cm_lift_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,sustained_10cm_lift_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
script,force_feedback,primary,44,ood,sustained_success_within_force_budget,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
