run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
script,primary,44,id,sustained_10cm_lift_success,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
script,primary,44,id,sustained_10cm_lift_within_force_budget,binary,2,10,0.2,0.05668215145437519,0.5098375284633583,"Wilson 95%, environment-seed episodes",
script,primary,44,id,full_episode_peak_normal_N,continuous,,10,10.151392483711243,4.943332600593567,15.617127003669738,whole-environment-seed bootstrap 95%,
script,primary,44,id,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
script,primary,44,id,intervention_peak_normal_N,continuous,,10,9.96011517047882,4.448847923278809,15.112171357274054,whole-environment-seed bootstrap 95%,
script,primary,44,id,max_relative_height_m,continuous,,10,0.10434265434741974,0.05987916138023138,0.14567348781973116,whole-environment-seed bootstrap 95%,
script,primary,44,id,native_shaped_return,continuous,,10,76.66140998153682,57.96219249304247,94.95411110969006,whole-environment-seed bootstrap 95%,
script,primary,44,id,native_success_given_setup_within_budget,conditional_binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%; explicitly conditioned, not overall success",10
script,primary,44,ood,sustained_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,sustained_success_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,any_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,final_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,force_budget_exceeded,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,intervention_force_budget_exceeded,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,sustained_10cm_lift_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
script,primary,44,ood,sustained_10cm_lift_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
