group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
IQL_vision,geometry_ood,peak_N,3,6.083271705442005,2.0752534661003694,4.4531353910764055,8.419414695103963,"[0,1,2]","[8.419414695103963,5.3772650301456455,4.4531353910764055]"
IQL_vision,physics_ood,peak_N,3,10.70878438287311,2.001849076324149,9.069604949156444,12.939833561579386,"[0,1,2]","[12.939833561579386,10.116914637883504,9.069604949156444]"
IQL_vision,combined_ood,peak_N,3,7.315484319792854,2.3625726378068688,4.7829222520192465,9.460028696060181,"[0,1,2]","[9.460028696060181,7.7035020112991335,4.7829222520192465]"
IQL_vision,all,peak_N,3,8.561461254374848,1.834784919222697,6.771732385456562,10.438205840190252,"[0,1,2]","[10.438205840190252,8.474445537477731,6.771732385456562]"
IQL_vision,id,max_height_m,3,0.12855949141085146,0.035842353916945534,0.08742368804911772,0.1530718316634496,"[0,1,2]","[0.1451829545199871,0.1530718316634496,0.08742368804911772]"
IQL_vision,geometry_ood,max_height_m,3,0.07743796358505885,0.04001919343616658,0.044435438513755796,0.12195102448264758,"[0,1,2]","[0.12195102448264758,0.06592742775877317,0.044435438513755796]"
IQL_vision,physics_ood,max_height_m,3,0.08040608729546268,0.014083804511185854,0.06938591760893663,0.09627331675340732,"[0,1,2]","[0.09627331675340732,0.07555902752404411,0.06938591760893663]"
IQL_vision,combined_ood,max_height_m,3,0.06297176099485821,0.023838708229016705,0.036331693083047865,0.08229296952486038,"[0,1,2]","[0.08229296952486038,0.07029062037666639,0.036331693083047865]"
IQL_vision,all,max_height_m,3,0.08734382582155781,0.026230260489932475,0.0593941843137145,0.1114250663202256,"[0,1,2]","[0.1114250663202256,0.09121222683073332,0.0593941843137145]"
IQL_vision,id,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
IQL_vision,geometry_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
IQL_vision,physics_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
IQL_vision,combined_ood,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
IQL_vision,all,setup_peak_N,3,0.0,0.0,0.0,0.0,"[0,1,2]","[0.0,0.0,0.0]"
