group,method,training_seed,domain,metric,estimate,n_environments
IQL_vision,IQL_vision_seed0,0,combined_ood,force_violation,0.7333333333333333,30
IQL_vision,IQL_vision_seed1,1,combined_ood,force_violation,0.4666666666666667,30
IQL_vision,IQL_vision_seed2,2,combined_ood,force_violation,0.3333333333333333,30
IQL_vision,IQL_vision_seed0,0,all,force_violation,0.6166666666666667,120
IQL_vision,IQL_vision_seed1,1,all,force_violation,0.48333333333333334,120
IQL_vision,IQL_vision_seed2,2,all,force_violation,0.4,120
IQL_vision,IQL_vision_seed0,0,id,peak_N,10.933546408017476,30
IQL_vision,IQL_vision_seed1,1,id,peak_N,10.700100470582644,30
IQL_vision,IQL_vision_seed2,2,id,peak_N,8.781266949574153,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,peak_N,8.419414695103963,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,peak_N,5.3772650301456455,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,peak_N,4.4531353910764055,30
IQL_vision,IQL_vision_seed0,0,physics_ood,peak_N,12.939833561579386,30
IQL_vision,IQL_vision_seed1,1,physics_ood,peak_N,10.116914637883504,30
IQL_vision,IQL_vision_seed2,2,physics_ood,peak_N,9.069604949156444,30
IQL_vision,IQL_vision_seed0,0,combined_ood,peak_N,9.460028696060181,30
IQL_vision,IQL_vision_seed1,1,combined_ood,peak_N,7.7035020112991335,30
IQL_vision,IQL_vision_seed2,2,combined_ood,peak_N,4.7829222520192465,30
IQL_vision,IQL_vision_seed0,0,all,peak_N,10.438205840190252,120
IQL_vision,IQL_vision_seed1,1,all,peak_N,8.474445537477731,120
IQL_vision,IQL_vision_seed2,2,all,peak_N,6.771732385456562,120
IQL_vision,IQL_vision_seed0,0,id,max_height_m,0.1451829545199871,30
IQL_vision,IQL_vision_seed1,1,id,max_height_m,0.1530718316634496,30
IQL_vision,IQL_vision_seed2,2,id,max_height_m,0.08742368804911772,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,max_height_m,0.12195102448264758,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,max_height_m,0.06592742775877317,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,max_height_m,0.044435438513755796,30
IQL_vision,IQL_vision_seed0,0,physics_ood,max_height_m,0.09627331675340732,30
IQL_vision,IQL_vision_seed1,1,physics_ood,max_height_m,0.07555902752404411,30
IQL_vision,IQL_vision_seed2,2,physics_ood,max_height_m,0.06938591760893663,30
IQL_vision,IQL_vision_seed0,0,combined_ood,max_height_m,0.08229296952486038,30
IQL_vision,IQL_vision_seed1,1,combined_ood,max_height_m,0.07029062037666639,30
IQL_vision,IQL_vision_seed2,2,combined_ood,max_height_m,0.036331693083047865,30
IQL_vision,IQL_vision_seed0,0,all,max_height_m,0.1114250663202256,120
IQL_vision,IQL_vision_seed1,1,all,max_height_m,0.09121222683073332,120
IQL_vision,IQL_vision_seed2,2,all,max_height_m,0.0593941843137145,120
IQL_vision,IQL_vision_seed0,0,id,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed1,1,id,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed2,2,id,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed0,0,physics_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed1,1,physics_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed2,2,physics_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed0,0,combined_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed1,1,combined_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed2,2,combined_ood,setup_peak_N,0.0,30
IQL_vision,IQL_vision_seed0,0,all,setup_peak_N,0.0,120
IQL_vision,IQL_vision_seed1,1,all,setup_peak_N,0.0,120
IQL_vision,IQL_vision_seed2,2,all,setup_peak_N,0.0,120
IQL_vision,IQL_vision_seed0,0,id,strict_longest,28.1,30
IQL_vision,IQL_vision_seed1,1,id,strict_longest,35.13333333333333,30
IQL_vision,IQL_vision_seed2,2,id,strict_longest,11.8,30
IQL_vision,IQL_vision_seed0,0,geometry_ood,strict_longest,25.233333333333334,30
IQL_vision,IQL_vision_seed1,1,geometry_ood,strict_longest,17.333333333333332,30
IQL_vision,IQL_vision_seed2,2,geometry_ood,strict_longest,5.333333333333333,30
IQL_vision,IQL_vision_seed0,0,physics_ood,strict_longest,12.1,30
IQL_vision,IQL_vision_seed1,1,physics_ood,strict_longest,12.866666666666667,30
IQL_vision,IQL_vision_seed2,2,physics_ood,strict_longest,6.233333333333333,30
IQL_vision,IQL_vision_seed0,0,combined_ood,strict_longest,14.366666666666667,30
IQL_vision,IQL_vision_seed1,1,combined_ood,strict_longest,18.233333333333334,30
IQL_vision,IQL_vision_seed2,2,combined_ood,strict_longest,4.166666666666667,30
IQL_vision,IQL_vision_seed0,0,all,strict_longest,19.95,120
IQL_vision,IQL_vision_seed1,1,all,strict_longest,20.891666666666666,120
IQL_vision,IQL_vision_seed2,2,all,strict_longest,6.883333333333334,120
WM_visuotactile,WM_visuotactile_seed0,0,id,strict_lift,1.0,30
WM_visuotactile,WM_visuotactile_seed1,1,id,strict_lift,0.9666666666666667,30
WM_visuotactile,WM_visuotactile_seed2,2,id,strict_lift,0.5333333333333333,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,strict_lift,1.0,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,strict_lift,0.6,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,strict_lift,0.5,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,strict_lift,0.9,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,strict_lift,0.23333333333333334,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,strict_lift,0.36666666666666664,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,strict_lift,0.8,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,strict_lift,0.3,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,strict_lift,0.26666666666666666,30
WM_visuotactile,WM_visuotactile_seed0,0,all,strict_lift,0.925,120
WM_visuotactile,WM_visuotactile_seed1,1,all,strict_lift,0.525,120
WM_visuotactile,WM_visuotactile_seed2,2,all,strict_lift,0.4166666666666667,120
WM_visuotactile,WM_visuotactile_seed0,0,id,joint_success,0.3333333333333333,30
WM_visuotactile,WM_visuotactile_seed1,1,id,joint_success,0.3,30
WM_visuotactile,WM_visuotactile_seed2,2,id,joint_success,0.2,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,joint_success,0.26666666666666666,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,joint_success,0.1,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,joint_success,0.2,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,joint_success,0.0,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,joint_success,0.0,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,joint_success,0.03333333333333333,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,joint_success,0.0,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,joint_success,0.0,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,joint_success,0.0,30
WM_visuotactile,WM_visuotactile_seed0,0,all,joint_success,0.15,120
WM_visuotactile,WM_visuotactile_seed1,1,all,joint_success,0.1,120
WM_visuotactile,WM_visuotactile_seed2,2,all,joint_success,0.10833333333333334,120
WM_visuotactile,WM_visuotactile_seed0,0,id,force_violation,0.6666666666666666,30
WM_visuotactile,WM_visuotactile_seed1,1,id,force_violation,0.6666666666666666,30
WM_visuotactile,WM_visuotactile_seed2,2,id,force_violation,0.4,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,force_violation,0.7333333333333333,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,force_violation,0.7666666666666667,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,force_violation,0.5,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,force_violation,1.0,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,force_violation,0.9666666666666667,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,force_violation,0.6,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,force_violation,1.0,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,force_violation,1.0,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,force_violation,0.8,30
WM_visuotactile,WM_visuotactile_seed0,0,all,force_violation,0.85,120
WM_visuotactile,WM_visuotactile_seed1,1,all,force_violation,0.85,120
WM_visuotactile,WM_visuotactile_seed2,2,all,force_violation,0.575,120
WM_visuotactile,WM_visuotactile_seed0,0,id,peak_N,9.237499348322551,30
WM_visuotactile,WM_visuotactile_seed1,1,id,peak_N,9.17110538482666,30
WM_visuotactile,WM_visuotactile_seed2,2,id,peak_N,5.876745148499807,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,peak_N,9.715735912322998,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,peak_N,10.390964206059774,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,peak_N,7.412487510840098,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,peak_N,12.132420221964518,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,peak_N,12.292641925811768,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,peak_N,7.995647585391998,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,peak_N,11.387012767791749,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,peak_N,11.280134391784667,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,peak_N,9.23296922047933,30
WM_visuotactile,WM_visuotactile_seed0,0,all,peak_N,10.618167062600454,120
WM_visuotactile,WM_visuotactile_seed1,1,all,peak_N,10.783711477120717,120
WM_visuotactile,WM_visuotactile_seed2,2,all,peak_N,7.629462366302808,120
WM_visuotactile,WM_visuotactile_seed0,0,id,max_height_m,0.13035532211263975,30
WM_visuotactile,WM_visuotactile_seed1,1,id,max_height_m,0.11778698315223059,30
WM_visuotactile,WM_visuotactile_seed2,2,id,max_height_m,0.07567688052658923,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,max_height_m,0.1295474792520205,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,max_height_m,0.11790039539337158,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,max_height_m,0.09256746962394875,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,max_height_m,0.11600516432275375,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,max_height_m,0.10239197332412005,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,max_height_m,0.05820339784647028,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,max_height_m,0.09753688760101795,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,max_height_m,0.09626710414886475,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,max_height_m,0.0724170625845242,30
WM_visuotactile,WM_visuotactile_seed0,0,all,max_height_m,0.11836121332210799,120
WM_visuotactile,WM_visuotactile_seed1,1,all,max_height_m,0.10858661400464674,120
WM_visuotactile,WM_visuotactile_seed2,2,all,max_height_m,0.07471620264538312,120
WM_visuotactile,WM_visuotactile_seed0,0,id,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed1,1,id,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed2,2,id,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,setup_peak_N,0.0,30
WM_visuotactile,WM_visuotactile_seed0,0,all,setup_peak_N,0.0,120
WM_visuotactile,WM_visuotactile_seed1,1,all,setup_peak_N,0.0,120
WM_visuotactile,WM_visuotactile_seed2,2,all,setup_peak_N,0.0,120
WM_visuotactile,WM_visuotactile_seed0,0,id,strict_longest,64.96666666666667,30
WM_visuotactile,WM_visuotactile_seed1,1,id,strict_longest,56.0,30
WM_visuotactile,WM_visuotactile_seed2,2,id,strict_longest,32.86666666666667,30
WM_visuotactile,WM_visuotactile_seed0,0,geometry_ood,strict_longest,63.6,30
WM_visuotactile,WM_visuotactile_seed1,1,geometry_ood,strict_longest,37.0,30
WM_visuotactile,WM_visuotactile_seed2,2,geometry_ood,strict_longest,30.933333333333334,30
WM_visuotactile,WM_visuotactile_seed0,0,physics_ood,strict_longest,51.36666666666667,30
WM_visuotactile,WM_visuotactile_seed1,1,physics_ood,strict_longest,7.0,30
WM_visuotactile,WM_visuotactile_seed2,2,physics_ood,strict_longest,22.8,30
WM_visuotactile,WM_visuotactile_seed0,0,combined_ood,strict_longest,46.46666666666667,30
WM_visuotactile,WM_visuotactile_seed1,1,combined_ood,strict_longest,13.8,30
WM_visuotactile,WM_visuotactile_seed2,2,combined_ood,strict_longest,11.2,30
WM_visuotactile,WM_visuotactile_seed0,0,all,strict_longest,56.6,120
WM_visuotactile,WM_visuotactile_seed1,1,all,strict_longest,28.45,120
WM_visuotactile,WM_visuotactile_seed2,2,all,strict_longest,24.45,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,strict_lift,0.43333333333333335,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,strict_lift,0.5666666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,strict_lift,0.36666666666666664,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,strict_lift,0.3333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,strict_lift,0.3333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,strict_lift,0.26666666666666666,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,strict_lift,0.23333333333333334,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,strict_lift,0.3333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,strict_lift,0.2,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,strict_lift,0.1,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,strict_lift,0.2,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,strict_lift,0.16666666666666666,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,strict_lift,0.275,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,strict_lift,0.35833333333333334,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,strict_lift,0.25,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,joint_success,0.26666666666666666,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,joint_success,0.3,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,joint_success,0.13333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,joint_success,0.1,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,joint_success,0.06666666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,joint_success,0.06666666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,joint_success,0.1,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,joint_success,0.1,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,joint_success,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,joint_success,0.06666666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,joint_success,0.03333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,joint_success,0.03333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,joint_success,0.13333333333333333,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,joint_success,0.125,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,joint_success,0.058333333333333334,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,force_violation,0.3333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,force_violation,0.36666666666666664,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,force_violation,0.36666666666666664,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,force_violation,0.3333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,force_violation,0.3,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,force_violation,0.3333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,force_violation,0.36666666666666664,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,force_violation,0.4,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,force_violation,0.43333333333333335,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,force_violation,0.3,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,force_violation,0.3,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,force_violation,0.36666666666666664,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,force_violation,0.3333333333333333,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,force_violation,0.3416666666666667,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,force_violation,0.375,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,peak_N,6.663416703542073,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,peak_N,8.445686484376589,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,peak_N,8.095087763667106,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,peak_N,5.8999316692352295,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,peak_N,5.55161856909593,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,peak_N,5.657039578755697,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,peak_N,8.171550091107687,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,peak_N,9.570039093494415,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,peak_N,8.518247326215109,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,peak_N,5.113334512710571,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,peak_N,5.531058609485626,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,peak_N,6.069851771990458,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,peak_N,6.46205824414889,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,peak_N,7.27460068911314,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,peak_N,7.085056610157093,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,max_height_m,0.07976504539450009,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,max_height_m,0.11510466945668062,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,max_height_m,0.0805876142034928,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,max_height_m,0.058415079737703005,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,max_height_m,0.060535482596606016,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,max_height_m,0.05778343143562476,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,max_height_m,0.051130250965555506,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,max_height_m,0.06269330397093048,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,max_height_m,0.05092127484579881,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,max_height_m,0.03332648495367418,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,max_height_m,0.0420420702546835,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,max_height_m,0.0512774221599102,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,max_height_m,0.0556592152628582,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,max_height_m,0.07009388156972515,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,max_height_m,0.060142435661206646,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,setup_peak_N,0.0,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,setup_peak_N,0.0,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,setup_peak_N,0.0,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,setup_peak_N,0.0,120
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,id,strict_longest,14.866666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,id,strict_longest,21.3,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,id,strict_longest,13.7,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,geometry_ood,strict_longest,8.866666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,geometry_ood,strict_longest,9.8,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,geometry_ood,strict_longest,6.033333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,physics_ood,strict_longest,5.6,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,physics_ood,strict_longest,11.466666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,physics_ood,strict_longest,6.666666666666667,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,combined_ood,strict_longest,2.1333333333333333,30
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,combined_ood,strict_longest,5.6,30
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,combined_ood,strict_longest,4.4,30
WM_BC_visuotactile,WM_BC_visuotactile_seed0,0,all,strict_longest,7.866666666666666,120
WM_BC_visuotactile,WM_BC_visuotactile_seed1,1,all,strict_longest,12.041666666666666,120
WM_BC_visuotactile,WM_BC_visuotactile_seed2,2,all,strict_longest,7.7,120
BC_visuotactile,BC_visuotactile_seed0,0,id,strict_lift,0.5666666666666667,30
BC_visuotactile,BC_visuotactile_seed1,1,id,strict_lift,0.4,30
BC_visuotactile,BC_visuotactile_seed2,2,id,strict_lift,0.43333333333333335,30
BC_visuotactile,BC_visuotactile_seed0,0,geometry_ood,strict_lift,0.36666666666666664,30
BC_visuotactile,BC_visuotactile_seed1,1,geometry_ood,strict_lift,0.23333333333333334,30
BC_visuotactile,BC_visuotactile_seed2,2,geometry_ood,strict_lift,0.2,30
BC_visuotactile,BC_visuotactile_seed0,0,physics_ood,strict_lift,0.7333333333333333,30
BC_visuotactile,BC_visuotactile_seed1,1,physics_ood,strict_lift,0.43333333333333335,30
BC_visuotactile,BC_visuotactile_seed2,2,physics_ood,strict_lift,0.2,30
BC_visuotactile,BC_visuotactile_seed0,0,combined_ood,strict_lift,0.3333333333333333,30
BC_visuotactile,BC_visuotactile_seed1,1,combined_ood,strict_lift,0.13333333333333333,30
BC_visuotactile,BC_visuotactile_seed2,2,combined_ood,strict_lift,0.03333333333333333,30
BC_visuotactile,BC_visuotactile_seed0,0,all,strict_lift,0.5,120
BC_visuotactile,BC_visuotactile_seed1,1,all,strict_lift,0.3,120
BC_visuotactile,BC_visuotactile_seed2,2,all,strict_lift,0.21666666666666667,120
BC_visuotactile,BC_visuotactile_seed0,0,id,joint_success,0.06666666666666667,30
BC_visuotactile,BC_visuotactile_seed1,1,id,joint_success,0.1,30
BC_visuotactile,BC_visuotactile_seed2,2,id,joint_success,0.3,30
BC_visuotactile,BC_visuotactile_seed0,0,geometry_ood,joint_success,0.13333333333333333,30
BC_visuotactile,BC_visuotactile_seed1,1,geometry_ood,joint_success,0.03333333333333333,30
BC_visuotactile,BC_visuotactile_seed2,2,geometry_ood,joint_success,0.16666666666666666,30
BC_visuotactile,BC_visuotactile_seed0,0,physics_ood,joint_success,0.1,30
BC_visuotactile,BC_visuotactile_seed1,1,physics_ood,joint_success,0.1,30
BC_visuotactile,BC_visuotactile_seed2,2,physics_ood,joint_success,0.0,30
BC_visuotactile,BC_visuotactile_seed0,0,combined_ood,joint_success,0.03333333333333333,30
BC_visuotactile,BC_visuotactile_seed1,1,combined_ood,joint_success,0.1,30
BC_visuotactile,BC_visuotactile_seed2,2,combined_ood,joint_success,0.0,30
BC_visuotactile,BC_visuotactile_seed0,0,all,joint_success,0.08333333333333333,120
BC_visuotactile,BC_visuotactile_seed1,1,all,joint_success,0.08333333333333333,120
BC_visuotactile,BC_visuotactile_seed2,2,all,joint_success,0.11666666666666667,120
BC_visuotactile,BC_visuotactile_seed0,0,id,force_violation,0.7333333333333333,30
BC_visuotactile,BC_visuotactile_seed1,1,id,force_violation,0.3333333333333333,30
BC_visuotactile,BC_visuotactile_seed2,2,id,force_violation,0.16666666666666666,30
BC_visuotactile,BC_visuotactile_seed0,0,geometry_ood,force_violation,0.26666666666666666,30
BC_visuotactile,BC_visuotactile_seed1,1,geometry_ood,force_violation,0.23333333333333334,30
BC_visuotactile,BC_visuotactile_seed2,2,geometry_ood,force_violation,0.03333333333333333,30
BC_visuotactile,BC_visuotactile_seed0,0,physics_ood,force_violation,0.8,30
BC_visuotactile,BC_visuotactile_seed1,1,physics_ood,force_violation,0.43333333333333335,30
