contrast,first,second,domain,metric,estimate_difference,ci_low,ci_high,unit,percentage_point_difference,percentage_point_ci_low,percentage_point_ci_high,n_environments,ci_method
model_guard - reactive_guard,model_guard,reactive_guard,physics_ood,max_height_m,-0.032943896597781644,-0.05251367432666787,-0.014911116196534652,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,physics_ood,strict_longest,-7.199999999999999,-11.923055555555553,-2.8111111111111136,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,strict_lift,-0.3666666666666667,-0.5333333333333333,-0.20000000000000007,proportion_difference,-36.66666666666667,-53.333333333333336,-20.000000000000007,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,joint_success,-0.16666666666666663,-0.3666666666666667,0.033333333333333326,proportion_difference,-16.666666666666664,-36.66666666666667,3.3333333333333326,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,force_violation,0.12222222222222223,-0.08916666666666667,0.33333333333333337,proportion_difference,12.222222222222223,-8.916666666666668,33.333333333333336,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,peak_N,0.9468539979722772,0.15313252303335467,1.8852122819423658,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,max_height_m,-0.04283349135447577,-0.0641357600366852,-0.02332190841313506,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,combined_ood,strict_longest,-9.01111111111111,-14.066666666666666,-4.166388888888892,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,strict_lift,-0.16388888888888886,-0.22229166666666675,-0.10833333333333328,proportion_difference,-16.388888888888886,-22.229166666666675,-10.833333333333329,120,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,joint_success,0.03888888888888886,-0.04451388888888884,0.1166666666666667,proportion_difference,3.888888888888886,-4.451388888888884,11.66666666666667,120,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,force_violation,-0.06388888888888894,-0.14444444444444443,0.0222222222222222,proportion_difference,-6.388888888888894,-14.444444444444443,2.2222222222222197,120,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,peak_N,0.1175289392471317,-0.1726989169584379,0.4391790228419828,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,max_height_m,-0.01680238975471486,-0.024216702307366077,-0.009904122035664452,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - reactive_guard,model_guard,reactive_guard,all,strict_longest,-3.2861111111111114,-5.022638888888888,-1.6636805555555556,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,max_height_m,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,id,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,peak_N,6.0664282905520395e-05,0.0,0.00018199284871478483,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,max_height_m,5.794896018596063e-08,0.0,1.7384688061339304e-07,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,geometry_ood,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,peak_N,-0.1033625390794537,-0.23203501303990776,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,max_height_m,0.00032862301579572595,-0.0004089208824249596,0.0013947899298121513,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,physics_ood,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,peak_N,0.007494502597387154,-0.12282040807935893,0.14601644357045537,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,max_height_m,0.00017022996520002498,-1.6424799751904584e-05,0.0004142960636979866,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,combined_ood,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,peak_N,-0.023951843049790256,-0.06971724106205887,0.02042049209276909,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,max_height_m,0.00012472773248899116,-6.055668086953764e-05,0.0003984202240584011,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - model_no_guard,model_guard,model_no_guard,all,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,max_height_m,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,id,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,peak_N,-0.00045973459879622425,-0.0013792037963877846,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,max_height_m,-1.5199184419389944e-07,-4.5597553255394274e-07,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,geometry_ood,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,max_height_m,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,physics_ood,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,max_height_m,-1.8429259459190606e-05,-5.528777837754406e-05,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,combined_ood,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,joint_success,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,force_violation,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,peak_N,-0.00011493364969883402,-0.00034480094909739023,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,max_height_m,-4.645312825846126e-06,-1.3897940516482965e-05,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
reactive_guard - reactive_no_guard,reactive_guard,reactive_no_guard,all,strict_longest,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,joint_success,0.20000000000000007,0.06666666666666665,0.33416666666666217,proportion_difference,20.000000000000007,6.666666666666665,33.41666666666622,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,force_violation,-0.2,-0.33416666666666667,-0.06666666666666667,proportion_difference,-20.0,-33.416666666666664,-6.666666666666667,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,peak_N,-0.49797130690680635,-0.6473151920901403,-0.34276831626892135,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,max_height_m,0.00015166070726183034,-0.005185773774153658,0.005975921193344706,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,id,strict_longest,3.511111111111113,2.5666666666666664,4.488888888888884,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,strict_lift,0.0,0.0,0.0,proportion_difference,0.0,0.0,0.0,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,joint_success,0.16666666666666663,0.03333333333333338,0.30000000000000004,proportion_difference,16.666666666666664,3.3333333333333384,30.000000000000004,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,force_violation,-0.16666666666666669,-0.3,-0.033333333333333326,proportion_difference,-16.666666666666668,-30.0,-3.3333333333333326,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,peak_N,-0.6596279621124266,-0.7699516949388715,-0.5402173023753694,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,max_height_m,-0.00016503723131286452,-0.005444893716937987,0.004864646492318993,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,geometry_ood,strict_longest,3.3222222222222193,2.3888888888888893,4.266944444444442,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,strict_lift,-0.288888888888889,-0.4555555555555555,-0.14444444444444438,proportion_difference,-28.888888888888896,-45.55555555555555,-14.444444444444438,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,joint_success,-0.0444444444444444,-0.18888888888888883,0.0888888888888889,proportion_difference,-4.444444444444439,-18.888888888888882,8.888888888888891,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,force_violation,-0.011111111111111127,-0.16666666666666669,0.1444444444444445,proportion_difference,-1.1111111111111127,-16.666666666666668,14.444444444444448,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,peak_N,0.4853605747222902,-0.285444218715032,1.3651325326495691,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,max_height_m,-0.04190378613388425,-0.06428765431087716,-0.02151809599924794,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,physics_ood,strict_longest,-6.633333333333333,-11.923055555555555,-1.7775000000000023,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,strict_lift,-0.2666666666666667,-0.43333333333333335,-0.1333333333333333,proportion_difference,-26.66666666666667,-43.333333333333336,-13.33333333333333,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,joint_success,-0.033333333333333326,-0.23333333333333328,0.16666666666666663,proportion_difference,-3.3333333333333326,-23.33333333333333,16.666666666666664,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,force_violation,-0.011111111111111127,-0.21111111111111114,0.18888888888888888,proportion_difference,-1.1111111111111127,-21.111111111111114,18.88888888888889,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,peak_N,-0.004761574003429914,-0.7293442475795753,0.7638226430945928,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,max_height_m,-0.03188174901475173,-0.05578245723412288,-0.010337104364686359,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,combined_ood,strict_longest,-4.844444444444445,-10.000277777777779,-0.23305555555555799,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,strict_lift,-0.13888888888888884,-0.1972222222222223,-0.08611111111111103,proportion_difference,-13.888888888888884,-19.72222222222223,-8.611111111111104,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,joint_success,0.07222222222222219,-0.002777777777777768,0.15000000000000002,proportion_difference,7.222222222222219,-0.2777777777777768,15.000000000000002,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,force_violation,-0.09722222222222227,-0.17500000000000002,-0.016666666666666663,proportion_difference,-9.722222222222227,-17.5,-1.6666666666666663,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,peak_N,-0.16925006707509294,-0.4484753920303454,0.13610806849267693,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,max_height_m,-0.018449727918171746,-0.02709528706977531,-0.010763212076072821,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
model_guard - force_feedback,model_guard,force_feedback,all,strict_longest,-1.1611111111111114,-3.163958333333332,0.5696527777777751,native_metric_difference,,,,120,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,strict_lift,0.20000000000000007,0.06666666666666665,0.33333333333333337,proportion_difference,20.000000000000007,6.666666666666665,33.333333333333336,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,joint_success,-0.07777777777777772,-0.19999999999999998,0.05555555555555555,proportion_difference,-7.777777777777772,-20.0,5.555555555555555,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,force_violation,0.4666666666666668,0.3444444444444444,0.588888888888889,proportion_difference,46.66666666666668,34.444444444444436,58.8888888888889,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,peak_N,5.353871861431334,4.038434651858276,6.588744487265746,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,max_height_m,0.18323530097032845,0.15514194763722322,0.2097600715749286,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,id,strict_longest,16.355555555555558,9.755277777777776,22.633333333333336,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,strict_lift,0.33333333333333326,0.1777777777777778,0.47777777777777775,proportion_difference,33.33333333333333,17.777777777777782,47.77777777777777,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,joint_success,0.17777777777777778,0.06666666666666665,0.3,proportion_difference,17.77777777777778,6.666666666666665,30.0,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,force_violation,0.34444444444444444,0.17777777777777776,0.5111111111111111,proportion_difference,34.44444444444444,17.777777777777775,51.11111111111111,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,peak_N,6.400324350264338,4.056526310261753,8.91255486305389,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,max_height_m,0.17752037483765484,0.13224778830311457,0.2223544622776292,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,geometry_ood,strict_longest,22.46666666666667,14.785277777777777,30.311666666666664,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,strict_lift,0.41111111111111115,0.26666666666666666,0.5444444444444445,proportion_difference,41.111111111111114,26.666666666666668,54.44444444444445,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,joint_success,-0.13333333333333333,-0.2333333333333333,-0.055555555555555546,proportion_difference,-13.333333333333334,-23.333333333333332,-5.5555555555555545,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,force_violation,0.6333333333333333,0.5111111111111112,0.7444444444444445,proportion_difference,63.33333333333333,51.11111111111112,74.44444444444444,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,peak_N,6.525016481346554,4.595269188715352,8.448558012412652,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,max_height_m,0.16611213745458775,0.1413703606058294,0.18920979152425493,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,setup_peak_N,0.0,0.0,0.0,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,physics_ood,strict_longest,20.811111111111106,14.655555555555562,26.744722222222222,native_metric_difference,,,,30,paired_environment_percentile_bootstrap_95pct
WM_vision - WM_BC_vision,WM_vision,WM_BC_vision,combined_ood,strict_lift,0.36666666666666664,0.17777777777777778,0.5555555555555556,proportion_difference,36.666666666666664,17.77777777777778,55.55555555555556,30,paired_environment_percentile_bootstrap_95pct
