run,baseline,status,takeover,domain,metric,paired_n,run_minus_baseline,ci_low,ci_high,ci_method,higher,ties,lower,positive_is_better
visuotactile_height_seed0_rl,script,primary,44,all,intervention_peak_normal_N,20,-1.8488710165023803,-3.578252086639404,0.09084559559822034,"paired environment-seed bootstrap 95%, identical recorded physical parameters",6,0,14,False
visuotactile_height_seed0_rl,script,primary,44,all,native_shaped_return,20,7.252620933269239,4.133472750748183,10.078291707108574,"paired environment-seed bootstrap 95%, identical recorded physical parameters",17,0,3,True
visuotactile_height_seed0_rl,script,primary,44,all,setup_force_budget_exceeded,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
visuotactile_height_seed0_rl,script,primary,44,all,setup_peak_normal_N,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,False
visuotactile_height_seed0_rl,script,primary,44,all,sustained_10cm_lift_success,20,-0.05,-0.15,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,19,1,True
visuotactile_height_seed0_rl,script,primary,44,all,sustained_10cm_lift_within_force_budget,20,0.1,0.0,0.25,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,18,0,True
visuotactile_height_seed0_rl,script,primary,44,all,sustained_native_success,20,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,20,0,True
visuotactile_height_seed0_rl,script,primary,44,all,sustained_success_within_force_budget,20,0.15,0.0,0.3,"paired environment-seed bootstrap 95%, identical recorded physical parameters",3,17,0,True
visuotactile_height_seed0_rl,script,primary,44,id,any_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,script,primary,44,id,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,script,primary,44,id,final_native_success,10,-0.3,-0.6,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,True
visuotactile_height_seed0_rl,script,primary,44,id,force_budget_exceeded,10,-0.3,-0.6,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,False
visuotactile_height_seed0_rl,script,primary,44,id,full_episode_peak_normal_N,10,-3.053607940673828,-5.37031771659851,-1.1061150360107421,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,0,10,False
visuotactile_height_seed0_rl,script,primary,44,id,intervention_force_budget_exceeded,10,-0.3,-0.6,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,7,3,False
visuotactile_height_seed0_rl,script,primary,44,id,intervention_peak_normal_N,10,-3.0528584480285645,-5.468120781183243,-1.1506167066097268,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,0,10,False
visuotactile_height_seed0_rl,script,primary,44,id,native_shaped_return,10,7.875147852121776,1.6535511728958228,13.050513428966315,"paired environment-seed bootstrap 95%, identical recorded physical parameters",7,0,3,True
visuotactile_height_seed0_rl,script,primary,44,id,setup_force_budget_exceeded,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,script,primary,44,id,setup_peak_normal_N,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
visuotactile_height_seed0_rl,script,primary,44,id,sustained_10cm_lift_success,10,-0.1,-0.3,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,9,1,True
visuotactile_height_seed0_rl,script,primary,44,id,sustained_10cm_lift_within_force_budget,10,0.2,0.0,0.5,"paired environment-seed bootstrap 95%, identical recorded physical parameters",2,8,0,True
visuotactile_height_seed0_rl,script,primary,44,id,sustained_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,script,primary,44,id,sustained_success_within_force_budget,10,0.3,0.0,0.6,"paired environment-seed bootstrap 95%, identical recorded physical parameters",3,7,0,True
visuotactile_height_seed0_rl,script,primary,44,ood,any_native_success,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,True
visuotactile_height_seed0_rl,script,primary,44,ood,bilateral_contact_at_takeover,10,0.0,0.0,0.0,"paired environment-seed bootstrap 95%, identical recorded physical parameters",0,10,0,False
