run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
visuotactile_height_seed0_rl,primary,44,id,sustained_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,sustained_success_within_force_budget,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,any_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,final_native_success,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,intervention_force_budget_exceeded,binary,5,10,0.5,0.236593090512564,0.7634069094874361,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,sustained_10cm_lift_success,binary,9,10,0.9,0.5958499732047615,0.9821237869049271,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,sustained_10cm_lift_within_force_budget,binary,4,10,0.4,0.16818032970623614,0.6873262302663417,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,id,full_episode_peak_normal_N,continuous,,10,8.356877732276917,6.6964195275306695,9.835997017621994,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,id,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,id,intervention_peak_normal_N,continuous,,10,8.356877732276917,6.760510421991348,9.772040535211561,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,id,max_relative_height_m,continuous,,10,0.135749202221632,0.12124561365693808,0.1519641040638089,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,id,native_shaped_return,continuous,,10,102.79229152318275,97.02070557015608,107.91613179081462,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,id,native_success_given_setup_within_budget,conditional_binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%; explicitly conditioned, not overall success",10
visuotactile_height_seed0_rl,primary,44,ood,sustained_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,sustained_success_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,any_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,final_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,force_budget_exceeded,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,intervention_force_budget_exceeded,binary,6,10,0.6,0.31267376973365824,0.8318196702937638,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,sustained_10cm_lift_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,sustained_10cm_lift_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed0_rl,primary,44,ood,full_episode_peak_normal_N,continuous,,10,10.626893186569214,7.453664504289628,14.288697510957716,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,ood,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,ood,intervention_peak_normal_N,continuous,,10,10.626893186569214,7.597986656427383,14.433263634443284,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,ood,max_relative_height_m,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,ood,native_shaped_return,continuous,,10,42.8063593228799,41.64882734226547,43.99378161155933,whole-environment-seed bootstrap 95%,
visuotactile_height_seed0_rl,primary,44,ood,native_success_given_setup_within_budget,conditional_binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%; explicitly conditioned, not overall success",10
visuotactile_height_seed1_rl,primary,44,all,sustained_native_success,binary,10,20,0.5,0.2992980081982123,0.7007019918017877,"Wilson 95%, environment-seed episodes",
