method,domain,training_seed,environment_seed,episode_id,windows,endpoint_force_mae_N,endpoint_force_mae_N_h1,endpoint_force_mae_N_h2,endpoint_force_mae_N_h3,endpoint_force_mae_N_h4,endpoint_force_mae_N_h5,interval_peak_mae_N,interval_peak_mae_N_h1,interval_peak_mae_N_h2,interval_peak_mae_N_h3,interval_peak_mae_N_h4,interval_peak_mae_N_h5,height_mae_m,height_mae_m_h1,height_mae_m_h2,height_mae_m_h3,height_mae_m_h4,height_mae_m_h5,contact_phase_endpoint_force_mae_N,contact_forecast_fraction,peak_episode_coverage,height_episode_coverage,joint_episode_coverage,contact_force_error_sum,contact_force_component_count
visuotactile_shuffled_touch,test_geometry_ood,2,20351027,geometry_ood_027,30,2.4094798554604253,2.3073648450896145,2.3387942785811093,2.40313227445715,2.4930204870593218,2.505087392114931,6.120763646761576,5.829955903689067,5.989868625005086,6.090082359313965,6.3164200703303015,6.377491275469462,0.011231889847355585,0.010513459177066883,0.0109288843232207,0.011249026143923401,0.011584967964639266,0.011883111627927672,3.7098556186786222,0.6466666666666666,,,,2159.135970070958,582
visuotactile_shuffled_touch,test_geometry_ood,2,20351028,geometry_ood_028,30,1.3710127424779865,1.444965163928767,1.3885422568768262,1.3343225105769105,1.3387816966200867,1.3484520843873422,3.230073637167613,3.4266103665033976,3.25341788927714,3.140193255742391,3.15152272383372,3.178623950481415,0.004340742918720934,0.0037753131065983324,0.0035535923302328835,0.0041274958193146935,0.004767477399339744,0.005479835938119019,2.042320258828501,0.6666666666666666,,,,1225.3921552971005,600
visuotactile_shuffled_touch,test_geometry_ood,2,20351029,geometry_ood_029,30,1.5251290911436082,1.4098443899096713,1.5078191315341327,1.5206734204043946,1.5934376211216053,1.5938708927482366,2.1632126498222353,1.91879190603892,2.101241823037465,2.152854498227437,2.2633453845977782,2.3798296372095744,0.010571131532390912,0.008637823727137098,0.009617424504055332,0.010572567221242935,0.011529947840608656,0.012497894368910542,2.469363216870883,0.6133333333333333,,,,1363.0884957127273,552
visuotactile_world_model,test_physics_ood,2,20352000,physics_ood_000,30,0.37996795533845823,0.2651148132358988,0.31126554177867044,0.4239870634343889,0.42543354355212715,0.47403881469120585,0.6788025236129761,0.4701637506484985,0.529800820350647,0.7591278076171875,0.7634177923202514,0.8715024471282959,0.0016480778479793419,0.0012262401112820953,0.0014308168746841451,0.001621084699096779,0.001826531874636809,0.0021357156801968813,0.5659826928686326,0.6533333333333333,1.0,1.0,1.0,332.7978234067559,588
visuotactile_world_model,test_physics_ood,2,20352001,physics_ood_001,30,0.03431517381221056,0.03520223332775964,0.034384046205215985,0.033987838154037796,0.03412000377559,0.03388174759844939,0.09872804323832195,0.09846568902333577,0.09932379722595215,0.09831348260243734,0.09865918954213461,0.09887805779774984,0.0006795714500670632,0.0006963856285437942,0.0006802504416555166,0.00069245178407679,0.0006713395239785313,0.0006574298720806837,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_physics_ood,2,20352002,physics_ood_002,30,0.024333712814582718,0.026648159118162262,0.024440057223869695,0.02409528988516993,0.023191249722407922,0.023293808123303783,0.07587281068166098,0.07524160544077556,0.07704006830851237,0.07595324516296387,0.07557957967122396,0.0755495548248291,0.0004867906573538979,0.000566496680645893,0.0005274497671052814,0.0004792554265198608,0.0004396320281860729,0.00042111938431238136,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_physics_ood,2,20352003,physics_ood_003,30,0.5565635787819823,0.5303659661155607,0.5066436416159074,0.6366012641746137,0.5772800900455978,0.5319269319582317,0.9787025213241577,1.0720590909322103,0.9472726265589396,1.0967073440551758,0.975213106473287,0.8022604386011759,0.003223320023777584,0.0032121437912185987,0.003280215438765784,0.0032149015440760802,0.0031960540586927285,0.00321328528613473,0.835070712504541,0.6533333333333333,1.0,1.0,1.0,491.0215789526701,588
visuotactile_world_model,test_physics_ood,2,20352004,physics_ood_004,30,0.33300086168986226,0.21045827091568045,0.30558311455986564,0.3161845477297902,0.3706388418873151,0.4621395333566599,0.5796382141113281,0.3197521328926086,0.570249613126119,0.4921007474263509,0.6212802688280742,0.894808308283488,0.0023915553252057483,0.0024633364984765647,0.0023332679324084894,0.002365255803063822,0.002411266069005554,0.002384650323074311,0.4478685888049959,0.6533333333333333,1.0,0.0,0.0,263.3467302173376,588
visuotactile_world_model,test_physics_ood,2,20352005,physics_ood_005,30,0.24894645717408923,0.18896732355157533,0.22818565234127972,0.2233129151372446,0.27819646203683485,0.3260699328035116,0.5632021848360698,0.3203372041384379,0.5271315256754557,0.4971779982248942,0.6722534338633219,0.799110762278239,0.003442671693628654,0.0025372233532834796,0.0030664165853522716,0.0034316207515075804,0.0039036866238651175,0.00427441115413482,0.35809089224164686,0.6666666666666666,1.0,1.0,1.0,214.8545353449881,600
visuotactile_world_model,test_physics_ood,2,20352006,physics_ood_006,30,0.2782998726848099,0.16971728249142568,0.2568757246558865,0.2782803021992246,0.3391043290288912,0.3475217250486215,0.39481126228968305,0.2100862979888916,0.3825294812520345,0.4071902791659037,0.4911579370498657,0.4830923159917196,0.0023326082248240707,0.0019102286198176444,0.0022143874045771855,0.00238483181844155,0.0025098771943400304,0.002643716086943944,0.40871924938953885,0.66,1.0,1.0,1.0,242.77923413738608,594
visuotactile_world_model,test_physics_ood,2,20352007,physics_ood_007,30,0.24351753699489764,0.1372103186324239,0.20169079259244932,0.23198181349370214,0.2922759772381849,0.35442878301772807,0.551222542921702,0.3167336662610372,0.5191731850306193,0.47648247083028156,0.6316638231277466,0.8120595693588257,0.001642853506685545,0.001279407359349231,0.0012836018577218056,0.0015485637976477543,0.0018977637693751604,0.002204930749333774,0.3369023894675735,0.6533333333333333,1.0,1.0,1.0,198.0986050069332,588
visuotactile_world_model,test_physics_ood,2,20352008,physics_ood_008,30,0.3926584473459257,0.2617640241980553,0.36258227893461786,0.3929605509257979,0.4421277242195275,0.50385765845163,0.8774938376744589,0.5262704133987427,0.7797899007797241,0.8639872113863627,1.0204580307006836,1.196963632106781,0.002776243622259547,0.00251019774004817,0.0025512794808795055,0.0027203927980735897,0.002904288365971297,0.003195059726325174,0.6422684734847661,0.5933333333333334,1.0,1.0,1.0,342.97136484086514,534
visuotactile_world_model,test_physics_ood,2,20352009,physics_ood_009,30,0.23399298002322516,0.15087848357442352,0.21413791618413394,0.21898566069495345,0.280144451217105,0.3058183884455098,0.47424376805623375,0.3535377264022827,0.5097890297571818,0.44820396900177,0.48455742200215657,0.5751306931177775,0.0018345892596213769,0.0022521361242979765,0.0017633225613584121,0.001700545179968079,0.0016962146231283743,0.001760727809354042,0.34388080313927194,0.66,1.0,1.0,1.0,204.26519706472754,594
visuotactile_world_model,test_physics_ood,2,20352010,physics_ood_010,30,0.24269579645246267,0.2594136556610465,0.2049691256756584,0.21728007164266375,0.2542239526493682,0.27759217663357655,0.5749474795659383,0.6224356571833293,0.4605018456776937,0.5026455322901408,0.6161759853363037,0.6729783773422241,0.0015828168361137311,0.001403830541918675,0.001332922097450743,0.0015113971506555874,0.0017240285873413087,0.001941905803202341,0.3438507159550985,0.6666666666666666,1.0,1.0,1.0,206.31042957305908,600
visuotactile_world_model,test_physics_ood,2,20352011,physics_ood_011,30,0.17080665570373335,0.07632064488199022,0.11129015855905082,0.1622620868186156,0.22218392410626014,0.28197646415275,0.2921687038739522,0.125294295946757,0.1861232082049052,0.3057438770929972,0.3348993301391602,0.5087828079859416,0.0012414584630945076,0.0007216817311321695,0.0008772313827648759,0.0011845374712720514,0.00151907394756563,0.0019047677827378113,0.24052762300992497,0.6533333333333333,1.0,1.0,1.0,141.4302423298359,588
visuotactile_world_model,test_physics_ood,2,20352012,physics_ood_012,30,0.6696131324768066,0.4638785356655717,0.5285164599203401,0.6695758772186107,0.7753690355767806,0.91072575400273,1.4317411017417907,0.9435596625010173,1.0570920308430989,1.4078537146250407,1.6735727469126382,2.0766273538271585,0.005049877283163369,0.004732487750394891,0.0047491765231825415,0.004941457284924885,0.0052375921475080155,0.005588672709806512,0.9797582927193775,0.6733333333333333,0.0,0.0,0.0,593.7335253879428,606
visuotactile_world_model,test_physics_ood,2,20352013,physics_ood_013,30,0.2796471844709271,0.1796438316607641,0.21319122235290705,0.2653787875108214,0.32973625264518586,0.4102858281849573,0.7845414002736409,0.5502284526824951,0.6124876260757446,0.7272909084955851,0.9097052097320557,1.1229948043823241,0.0019081785758802046,0.001232010731473565,0.0012259693001396954,0.0017359050650460025,0.002338811755180359,0.0030081960275614014,0.41982196972196645,0.6,1.0,0.0,0.0,226.7038636498619,540
visuotactile_world_model,test_physics_ood,2,20352014,physics_ood_014,30,0.7136055763893657,0.6888216255853573,0.6981027987268236,0.6965889122957984,0.7339162283059624,0.7505983170328869,1.5465892267227173,1.5593100627263388,1.5371508677800496,1.4832560698191324,1.5335891803105672,1.6196399529774983,0.003508807657441745,0.0037020728651744623,0.0033082793350331487,0.003273125784471631,0.003449502207028369,0.003811058095501115,1.0866876029092627,0.6466666666666666,1.0,0.0,0.0,632.4521848931909,582
visuotactile_world_model,test_physics_ood,2,20352015,physics_ood_015,30,0.3537169722426269,0.26112529316710104,0.2927667810478144,0.3467837212193343,0.3997974886869391,0.46811157709194556,0.677633589108785,0.4997719128926595,0.5249457756678263,0.6636538704236349,0.7666045864423116,0.9331918001174927,0.002285830786374087,0.0020072219582895436,0.002195084758568555,0.0023098062297018866,0.0024247524173309407,0.00249228856797951,0.5550790461961941,0.62,1.0,1.0,1.0,309.7341077774763,558
visuotactile_world_model,test_physics_ood,2,20352016,physics_ood_016,30,0.3612433522236016,0.32097328392167884,0.289790509103073,0.33134543546992873,0.3839978399583035,0.48010969266502396,0.6345104281107584,0.5775611321131389,0.49183870951334635,0.5032248497009277,0.6574806531270345,0.9424467960993449,0.0017755958886118606,0.0018346039733539024,0.0013486871340622506,0.0015860737505136058,0.0018725241728437443,0.0022360904122857997,0.5078770261009534,0.6666666666666666,1.0,1.0,1.0,304.72621566057205,600
visuotactile_world_model,test_physics_ood,2,20352017,physics_ood_017,30,0.27581318325983983,0.15325436807858447,0.2281417701729677,0.2912558699466495,0.3316567819203354,0.37475712618066204,0.5427661935488383,0.24893946250279744,0.41558088064193727,0.5714998483657837,0.6776923497517904,0.8001184264818827,0.0023740026820451023,0.0019013691421908637,0.002144728123676032,0.0023742149506385127,0.002600156298528115,0.0028495448951919872,0.44134375208264426,0.6,1.0,1.0,1.0,238.3256261246279,540
visuotactile_world_model,test_physics_ood,2,20352018,physics_ood_018,30,0.5009840667164988,0.27504281281597087,0.3790439309138391,0.5091189532230298,0.6076074716117646,0.7341071650178896,1.2109323183695475,0.6270199139912923,0.9061540524164836,1.2290741165479024,1.4886279066403707,1.8037856022516887,0.003555771918812146,0.003011990955565125,0.0032619040537004667,0.003550923184957355,0.0038157144755435485,0.0041383269242942335,0.790543155978337,0.62,1.0,1.0,1.0,441.12308103591204,558
visuotactile_world_model,test_physics_ood,2,20352019,physics_ood_019,30,0.4785332408731079,0.5301822798430091,0.4258082494553592,0.4416999168694019,0.48782545030117036,0.5071503078965988,0.9891572252909342,1.1346272627512615,0.8542327245076498,0.8546547333399455,1.005490509668986,1.0967808961868286,0.001628146596097698,0.001968280536433061,0.0016405438305810093,0.0015374823240563273,0.0014318246161565185,0.0015626016732615728,0.7018115059158299,0.6666666666666666,0.0,1.0,0.0,421.08690354949795,600
visuotactile_world_model,test_physics_ood,2,20352020,physics_ood_020,30,0.6408704222035077,0.4261761208789216,0.5388780303920309,0.6286965765472915,0.7428956449652712,0.8677057382340233,1.3379811016718546,0.8300397237141927,1.0762210051218668,1.2939345041910808,1.5908076127370199,1.898902662595113,0.003604542005729551,0.0031734127745342753,0.003212977689690888,0.0035699373576790093,0.0038702285829155395,0.004196153623828043,0.9741034733701203,0.6466666666666666,1.0,0.0,0.0,566.92822150141,582
visuotactile_world_model,test_physics_ood,2,20352021,physics_ood_021,30,0.7223910190309916,0.510320839472115,0.6234201700530119,0.7339016827858157,0.8300719576784306,0.9142404451655844,1.549440067609151,1.0185466170310975,1.2946406364440919,1.5493471503257752,1.8201726078987122,2.0644933263460796,0.005602147831814364,0.004798350510342667,0.005249610644144317,0.005642067043421169,0.005979349875512223,0.006341361085651443,1.1365429173514299,0.6266666666666667,1.0,0.0,0.0,641.0102053862065,564
visuotactile_world_model,test_physics_ood,2,20352022,physics_ood_022,30,0.21426034294068813,0.13033520831829973,0.1743402009829879,0.24138174135651852,0.2401658603714572,0.2850787036741773,0.4025844899813334,0.23747403621673585,0.33651119470596313,0.48954294522603353,0.40545042355855304,0.5439438501993815,0.002206670156059166,0.0022688684558185438,0.00229466431774199,0.002239809319144115,0.002079684456111863,0.002150324231479317,0.3008079677318483,0.66,1.0,1.0,1.0,178.6799328327179,594
visuotactile_world_model,test_physics_ood,2,20352023,physics_ood_023,30,0.334283620832074,0.2690008049675574,0.2849127772160702,0.30309930031912197,0.3763343659746978,0.43807085568292276,0.7323846856753031,0.49337956110636394,0.5703134139378866,0.6835095643997192,0.8929048260052999,1.0218160629272461,0.0030233121337369085,0.0019580158831862112,0.00255052816743652,0.0031056230965380866,0.0035157722110549607,0.003986621310468763,0.502764000101303,0.6466666666666666,0.0,1.0,0.0,292.60864805895835,582
visuotactile_world_model,test_physics_ood,2,20352024,physics_ood_024,30,0.26495742915198206,0.12777816758801538,0.18292398538647425,0.30963824794938166,0.31947069577872755,0.3849760490573115,0.6181858952840169,0.3570587952931722,0.45217023690541586,0.678383739789327,0.7140058437983196,0.8893108606338501,0.002723467613492782,0.0022080687806010245,0.002399938559392467,0.002687429200159386,0.0029863919946365057,0.003335509532674526,0.38713118424132265,0.6533333333333333,1.0,1.0,1.0,227.6331363338977,588
visuotactile_world_model,test_physics_ood,2,20352025,physics_ood_025,30,0.31261532818691595,0.2558028277837568,0.2722157395548291,0.3074337612009711,0.35562929519348674,0.3719950172015362,0.39234278361002606,0.28772741158803306,0.3582736055056254,0.4177684585253398,0.49354785283406577,0.40439658959706626,0.0043926581868436185,0.004373066503709803,0.0042023053547988335,0.0042581530792328215,0.004463430107959235,0.0046663358885174,0.46449529985282695,0.6533333333333333,1.0,0.0,0.0,273.12323631346226,588
visuotactile_world_model,test_physics_ood,2,20352026,physics_ood_026,30,0.03511873100780778,0.03932050069173177,0.03512959244350592,0.034191983400119676,0.03335412345412705,0.033597455049554505,0.06288155555725097,0.06982632478078206,0.06404228210449218,0.06084190209706624,0.05992701053619385,0.05977025826772054,0.0006038475618697702,0.0005405815279421707,0.0006209093534077207,0.0006369736666480701,0.0006126667334077259,0.0006081065279431641,,0.0,1.0,1.0,1.0,0.0,0
visuotactile_world_model,test_physics_ood,2,20352027,physics_ood_027,30,0.35431422446802674,0.1865640605903334,0.27670259821332166,0.3516294542493092,0.42129816851682134,0.5353768407703481,0.7997965010007223,0.4356425205866496,0.5535452127456665,0.7632719437281291,0.9751448273658753,1.2713780005772908,0.0017043064585110794,0.0020307398634031417,0.001607124853762798,0.0015892283845460042,0.0015625724685378374,0.0017318667223056158,0.5113791452464109,0.6733333333333333,1.0,1.0,1.0,309.89576201932505,606
visuotactile_world_model,test_physics_ood,2,20352028,physics_ood_028,30,0.2154133214842942,0.21239483155724076,0.19481243592583472,0.21217992721746365,0.21521893423050642,0.24246047849042549,0.3069452444712321,0.25188828706741334,0.20092631975809733,0.32178255716959636,0.3481734871864319,0.41195557117462156,0.004904992529191077,0.004598990071099251,0.004842537455260754,0.004989223477120201,0.005043640030392756,0.005050571612082421,0.33005481879610743,0.62,1.0,0.0,0.0,184.17058888822794,558
visuotactile_world_model,test_physics_ood,2,20352029,physics_ood_029,30,0.23099171489684117,0.16739204528017176,0.20369141604751348,0.2261255456445118,0.26357155998961795,0.2941780075223909,0.26863070726394656,0.19731659094492596,0.22736457586288453,0.2279917637507121,0.30368177890777587,0.38679882685343425,0.001576329304371029,0.0013904139438333611,0.0013635567661064367,0.0015723103385729094,0.001689387314642469,0.0018659781586999695,0.3615452257827634,0.6066666666666667,1.0,1.0,1.0,197.4036932773888,546
visuotactile_persistence,test_physics_ood,2,20352000,physics_ood_000,30,0.10455819712641339,0.022644629867540466,0.03300423328247335,0.1460981836128566,0.1494788671274566,0.1715650717417399,0.5301637554168701,0.3370912233988444,0.3425218423207601,0.6104467550913493,0.6669813474019368,0.69377760887146,0.00509021060851713,0.0018770075519569218,0.0033837692889695367,0.005001694666376958,0.006711101419447611,0.008477480115834624,0.16003805682614294,0.6533333333333333,,,,94.10237741377205,588
visuotactile_persistence,test_physics_ood,2,20352001,physics_ood_001,30,0.0,0.0,0.0,0.0,0.0,0.0,0.09775059223175049,0.09775059223175049,0.09775059223175049,0.09775059223175049,0.09775059223175049,0.09775059223175049,0.0005084795760922134,0.0005242029981066783,0.0005116397902990381,0.000504897014858822,0.000501632127755632,0.0005000259494408965,,0.0,,,,0.0,0
visuotactile_persistence,test_physics_ood,2,20352002,physics_ood_002,30,0.0,0.0,0.0,0.0,0.0,0.0,0.060413392384847005,0.060413392384847005,0.060413392384847005,0.060413392384847005,0.060413392384847005,0.060413392384847005,0.00042114598055680594,0.00043687033855045835,0.00042430635852118334,0.0004175632105519374,0.00041429812942321104,0.0004126918657372395,,0.0,,,,0.0,0
visuotactile_persistence,test_physics_ood,2,20352003,physics_ood_003,30,0.2061409074233638,0.05551050272252825,0.10196832517782847,0.2763965710997581,0.28492055063446364,0.3119085874822405,1.6408906666437786,1.3154277801513672,1.3757238388061523,1.7270718495051065,1.8690722068150838,1.9171576579411824,0.007985615593691667,0.005553168291226029,0.006484512344468385,0.007898188599695762,0.009281433583237231,0.010710775149830928,0.31552179707657724,0.6533333333333333,,,,185.5268166810274,588
visuotactile_persistence,test_physics_ood,2,20352004,physics_ood_004,30,0.08576691262837913,0.014660908633636104,0.032042689766320916,0.13568267987834082,0.1269198919956883,0.11952839286790953,0.47464539845784504,0.3104697306950887,0.3211702744166056,0.6036091566085815,0.5816474676132202,0.5563303629557291,0.0054547908583966395,0.0029637288690234223,0.004032834980171174,0.005396572364649425,0.006726992095354945,0.00815382598278423,0.1312758866760905,0.6533333333333333,,,,77.19022136554122,588
visuotactile_persistence,test_physics_ood,2,20352005,physics_ood_005,30,0.21495816418176725,0.059235965765805705,0.1957252954857217,0.24026479116744465,0.2846907783713606,0.29487399011850357,0.8191918770472209,0.4674823522567749,0.8348545789718628,0.8649450063705444,0.957597263654073,0.9710801839828491,0.007035790669033304,0.004207513850027074,0.005575589855046322,0.0069132882015158735,0.008433952238798762,0.010048609199778487,0.32243724627265086,0.6666666666666666,,,,193.46234776359051,600
visuotactile_persistence,test_physics_ood,2,20352006,physics_ood_006,30,0.10278112180013624,0.022423059260472656,0.08581940349605348,0.08342749692706598,0.16587499174185924,0.1563606575752298,0.41084089279174807,0.25148574511210126,0.3949816624323527,0.35700843334197996,0.5351094245910645,0.5156191984812418,0.005988354297199597,0.0032390673140374323,0.004518285191928347,0.005856208708913376,0.007379643060266972,0.008948567210851858,0.15572897242444883,0.66,,,,92.50300962012261,594
visuotactile_persistence,test_physics_ood,2,20352007,physics_ood_007,30,0.08099120794071092,0.011647788186868032,0.019057580166392855,0.13415367189380858,0.12210859614941809,0.11798840330706703,0.45017927487691245,0.2860524892807007,0.29424562454223635,0.5827024459838868,0.5551548798878988,0.5327409346898396,0.004434296073547254,0.0018168466941763958,0.003039596260835727,0.004362890679234018,0.005761954692813257,0.007190192040676872,0.12396613460312896,0.6533333333333333,,,,72.89208714663982,588
visuotactile_persistence,test_physics_ood,2,20352008,physics_ood_008,30,0.17400562004910575,0.051415250119235784,0.15399095142881075,0.1880834296345711,0.22254884623818927,0.2539896228247219,0.7102474824587504,0.39321468273798627,0.6718260725339253,0.74921954870224,0.828800110022227,0.9081769982973734,0.006975208056004097,0.004460356244817376,0.005482541903620586,0.006886175593050817,0.008262923714937642,0.009784042823594064,0.293267898959167,0.5933333333333334,,,,156.60505804419518,534
visuotactile_persistence,test_physics_ood,2,20352009,physics_ood_009,30,0.10045412323955033,0.018158660146097343,0.06839933360202445,0.07630345014234384,0.17737538514451848,0.1620337871627675,0.4775490125020345,0.3267250935236613,0.43976797262827555,0.4189930359522502,0.5926487604777019,0.6096101999282837,0.00538560446118936,0.002326710169048359,0.0036454241684017084,0.005201278564830621,0.006955454774045696,0.008799154629620413,0.1522032170296217,0.66,,,,90.4087109155953,594
visuotactile_persistence,test_physics_ood,2,20352010,physics_ood_010,30,0.21031913270552954,0.13207164671685961,0.1757236759695742,0.2152244990898503,0.26001811739471226,0.2685577243566513,1.0091326808929444,0.8815507411956787,0.9273534138997396,0.996953010559082,1.1126888434092204,1.127117395401001,0.00598258263974761,0.002912905040041854,0.004376741475425661,0.005859036549615363,0.00752527560495461,0.00923895452870056,0.3154786990582943,0.6666666666666666,,,,189.28721943497658,600
visuotactile_persistence,test_physics_ood,2,20352011,physics_ood_011,30,0.08375243165426784,0.013587763201859263,0.027713410183787347,0.06999027331670125,0.1582624889910221,0.14920822257796923,0.21068924109141032,0.08716818491617838,0.09420835177103679,0.15366040070851644,0.3713223457336426,0.3470869223276774,0.004526923443966856,0.00202399828704074,0.0032272092532366512,0.0044120737972358865,0.005766881129238755,0.007204454753082246,0.1281924974300018,0.6533333333333333,,,,75.37718848884106,588
visuotactile_persistence,test_physics_ood,2,20352012,physics_ood_012,30,0.19498348116874695,0.1520244437787268,0.18018642432159848,0.18774861676825416,0.19922091315189996,0.2557370078232553,1.012571194966634,0.9972493171691894,1.00301194190979,0.9811606884002686,0.9624423821767171,1.1189916451772055,0.007889959839327882,0.005059980632116397,0.006259301704509805,0.0077404583998334905,0.00933236546892052,0.011057692991259197,0.28957942747833704,0.6733333333333333,,,,175.48513305187225,606
visuotactile_persistence,test_physics_ood,2,20352013,physics_ood_013,30,0.17854401852767396,0.10126311181682265,0.14514436672971998,0.18214887316183498,0.21604718890480903,0.2481165520251832,0.6723958587646485,0.5633462746938069,0.5952860752741496,0.6409024715423584,0.7348700046539307,0.8275744676589966,0.005116970204204942,0.0027494011214002968,0.003832809452433139,0.005039138731081039,0.006270238753252973,0.007693262962857261,0.29757336421278996,0.6,,,,160.68961667490657,540
visuotactile_persistence,test_physics_ood,2,20352014,physics_ood_014,30,0.14833391989684766,0.05471307651864158,0.08644605461094114,0.12028882304827372,0.20128692388534547,0.2789347214210365,1.5419120788574219,1.3887615521748862,1.3709713459014892,1.4430238246917724,1.6167008002599081,1.8901028712590535,0.008538258540987347,0.005815308704040944,0.006929619994480163,0.008488228144900252,0.010000628884881735,0.011457506976633643,0.22938235035595,0.6466666666666666,,,,133.5005279071629,582
visuotactile_persistence,test_physics_ood,2,20352015,physics_ood_015,30,0.2053813461628225,0.06774715301063326,0.149257273806466,0.20232554781768058,0.2547213528719213,0.3528554033074114,0.8973316089312235,0.6219119071960449,0.7473305384318034,0.9004385272661845,0.9956329981486003,1.2213440736134846,0.005466944315121509,0.0025719868407274287,0.003945869030818964,0.00541557223671892,0.006853155258189266,0.008548138209152966,0.33126023574648794,0.62,,,,184.84321154654026,558
visuotactile_persistence,test_physics_ood,2,20352016,physics_ood_016,30,0.19200446320076783,0.16182600843409697,0.18820342520872752,0.2017618385454019,0.20104364355405172,0.20718740026156107,0.701687707901001,0.6757597128550211,0.742927630742391,0.7137088298797607,0.692567237218221,0.683475128809611,0.004187807043393453,0.0020815760362893343,0.0028816807316616178,0.003977943452385565,0.005304256768431515,0.006693578228199233,0.28800669480115176,0.6666666666666666,,,,172.80401688069105,600
visuotactile_persistence,test_physics_ood,2,20352017,physics_ood_017,30,0.14221222609527306,0.05401787691840178,0.09518348867940303,0.17111289526510517,0.18910135762190394,0.20164551199155134,0.47761070330937705,0.3051828225453695,0.3678360144297282,0.529184631506602,0.5715615034103394,0.6142885446548462,0.004849116486342003,0.0019845921352195242,0.003353165982601543,0.004798614070750773,0.006292515488651892,0.007816694754486283,0.2370203768254551,0.6,,,,127.99100348574575,540
visuotactile_persistence,test_physics_ood,2,20352018,physics_ood_018,30,0.12311558850109577,0.04599759735994869,0.07712183362907833,0.12717629654539955,0.14933651321464114,0.21594570175641112,0.501177438100179,0.35298439661661785,0.4145289103190104,0.5071562965710957,0.5422274549802144,0.6889901320139568,0.006442201370373368,0.0032944075103538734,0.00476850257255137,0.006363961950410157,0.008041506551671773,0.009742628266879667,0.19857352984047705,0.62,,,,110.8040296509862,558
visuotactile_persistence,test_physics_ood,2,20352019,physics_ood_019,30,0.30104416081811197,0.19752539059910407,0.25722435805558536,0.30695713590183815,0.3552666261067821,0.38824729342725023,1.5144901752471924,1.4191665967305502,1.4596400101979574,1.4688725789388022,1.5833780606587728,1.6413936297098795,0.006358036168385297,0.003764371523478379,0.004984893979659925,0.006280494167003781,0.007618320104666054,0.009142101067118347,0.451566241227168,0.6666666666666666,,,,270.9397447363008,600
visuotactile_persistence,test_physics_ood,2,20352020,physics_ood_020,30,0.10762543931603431,0.03792730685737398,0.07420652757088343,0.08421219338973364,0.12436880378259553,0.21741236497958502,0.7807522932688395,0.6579996585845947,0.7067335923512776,0.715954335530599,0.8003243207931519,1.0227495590845743,0.008169603527834019,0.0049919056007638575,0.006557727531374743,0.008137513134473313,0.009661700180731713,0.011499171191826463,0.16643109172582626,0.6466666666666666,,,,96.86289538443089,582
visuotactile_persistence,test_physics_ood,2,20352021,physics_ood_021,30,0.1955788417139815,0.11348906225628323,0.18296114416379067,0.21649039938218065,0.2268910905553235,0.23806251221232944,0.8944105164210001,0.7596253951390585,0.8561159173647562,0.9094404578208923,0.9563750902811686,0.9904957214991251,0.006559434966960301,0.004247899225447327,0.0052200093089292444,0.006491702317725867,0.007733547342165063,0.009104016640534004,0.3120938963520981,0.6266666666666667,,,,176.02095754258335,564
visuotactile_persistence,test_physics_ood,2,20352022,physics_ood_022,30,0.09729184120479557,0.02021331377327442,0.06839425868044297,0.07959850538108083,0.1603974206580056,0.15785570753117403,0.37057716369628907,0.23291263580322266,0.33823142051696775,0.3085446357727051,0.5092243989308675,0.4639727274576823,0.007432950153791656,0.004676286402779321,0.005989581951871515,0.007343939350297053,0.00876654296880588,0.010388400095204512,0.14741188061332663,0.66,,,,87.56265708431602,594
visuotactile_persistence,test_physics_ood,2,20352023,physics_ood_023,30,0.13961352608464142,0.04264187003071937,0.08233888316123436,0.11366933580074046,0.1773862753134583,0.28203126611705454,0.7323283449808756,0.521565834681193,0.581533145904541,0.6621360619862874,0.8237233241399129,1.0726833581924438,0.005753222284838557,0.002865731786005199,0.004170549556147307,0.0056692403469545145,0.007231137773487717,0.008829451961598048,0.21589720528552794,0.6466666666666666,,,,125.65217347617727,582
visuotactile_persistence,test_physics_ood,2,20352024,physics_ood_024,30,0.10386359346202678,0.025558739114138813,0.0304206615106927,0.14313529977161024,0.15220990766667658,0.16799335924701558,0.6484329700469971,0.461020557085673,0.46920955181121826,0.7224116961161295,0.7780905326207479,0.8114325126012166,0.00527592511381954,0.0025602052143464484,0.0038152540063795945,0.005189188833658894,0.006629717035684735,0.008185260479028027,0.1589748879520818,0.6533333333333333,,,,93.4772341158241,588
visuotactile_persistence,test_physics_ood,2,20352025,physics_ood_025,30,0.10420736678772502,0.03564509517616696,0.054963375876347226,0.10427593290805817,0.1190390451086892,0.20711338486936356,0.379797690709432,0.2791800022125244,0.2883431434631348,0.4063319206237793,0.35455466906229655,0.5705787181854248,0.007427363450018068,0.005809492610084514,0.006191036889019111,0.007186820443409184,0.008378983948690195,0.009570483358887334,0.15950107161386484,0.6533333333333333,,,,93.78663010895252,588
